step,value_loss,v_mean,q_target_mean,critic_loss,q1_mean,td_target,actor_loss,advantage_mean,exp_adv_mean,log_prob_mean
50357,0.010120140388607979,-0.12141748517751694,-0.16167514026165009,0.10331596434116364,-0.11430005729198456,-0.12929478287696838,-1.0249799489974976,-0.08030912280082703,0.8918663263320923,1.3629271984100342
50358,0.008229381404817104,0.975836992263794,0.94602370262146,0.07794041186571121,0.9641672372817993,0.9865498542785645,-1.0600333213806152,-0.08762431144714355,0.9355306029319763,1.422285795211792
50359,0.008392451331019402,-0.12829110026359558,-0.17816346883773804,0.19353574514389038,-0.17883579432964325,-0.1327056586742401,-0.9267522096633911,-0.0890071839094162,0.9455143809318542,1.2666258811950684
50360,0.008853616192936897,-0.28751587867736816,-0.34038105607032776,0.08375916630029678,-0.3422260880470276,-0.30483224987983704,-1.487377405166626,-0.04421510547399521,0.9957852363586426,1.36021089553833
50361,0.007319201249629259,-0.31447702646255493,-0.3551899194717407,0.30647364258766174,-0.3158751428127289,-0.3198375403881073,-2.063246965408325,-0.019039781764149666,1.1433660984039307,1.2260189056396484
50362,0.008554909378290176,-0.2343912124633789,-0.2626851201057434,0.15975996851921082,-0.20931202173233032,-0.22330503165721893,-2.0080809593200684,-0.04484608769416809,1.0712966918945312,1.3487825393676758
50363,0.008050003089010715,-0.020848706364631653,-0.06110994517803192,0.256893515586853,-0.01806025207042694,-0.016874969005584717,-1.3182132244110107,-0.044687941670417786,1.0018912553787231,1.2094016075134277
50364,0.008277992717921734,-0.494157075881958,-0.5228003859519958,0.126338928937912,-0.4793528616428375,-0.467623770236969,-0.9983628988265991,-0.016183169558644295,1.0577502250671387,1.093506932258606
50365,0.008195712231099606,0.8757476806640625,0.8217008113861084,0.07376211881637573,0.8924858570098877,0.8676464557647705,-1.4015257358551025,-0.016858376562595367,1.1083780527114868,1.4291162490844727
50366,0.008694919757544994,0.48137983679771423,0.41898319125175476,0.1394639015197754,0.5040980577468872,0.435642272233963,-1.3384411334991455,-0.04226212576031685,1.0324842929840088,1.339228630065918
50367,0.00847938284277916,0.23248568177223206,0.21542593836784363,1.3860623836517334,0.23982089757919312,0.24040614068508148,-1.0742464065551758,-0.12308065593242645,0.812946081161499,1.356420636177063
50368,0.010726039297878742,0.009410828351974487,-0.04011163115501404,0.07652467489242554,-0.04991632699966431,0.004462301731109619,-1.218384861946106,-0.07107895612716675,0.9066128134727478,1.2521075010299683
50369,0.00900175329297781,-0.12027645856142044,-0.17971885204315186,0.117940753698349,-0.1516716480255127,-0.17372117936611176,-1.8620954751968384,-0.004422997590154409,1.1803886890411377,1.329843521118164
50370,0.009746097028255463,0.6077003479003906,0.6101755499839783,0.11231093853712082,0.6614962816238403,0.6682748198509216,-1.6274889707565308,-0.023940559476614,1.0449249744415283,1.5090993642807007
50371,0.008663810789585114,0.3055509030818939,0.24661721289157867,0.07031077891588211,0.31943780183792114,0.30023059248924255,-1.3781788349151611,-0.03314345329999924,1.0773956775665283,1.3874268531799316
50372,0.008958017453551292,-0.49612754583358765,-0.559348464012146,0.067354217171669,-0.493930459022522,-0.5466086268424988,-1.234999179840088,-0.058824844658374786,0.9296602010726929,1.367032527923584
50373,0.010454296134412289,-0.14294692873954773,-0.1601065844297409,0.0685013011097908,-0.15609097480773926,-0.11313667893409729,-1.1390588283538818,-0.07720375061035156,0.9067014455795288,1.3242924213409424
50374,0.007980644702911377,0.1532883495092392,0.09591104835271835,0.055618058890104294,0.10846324265003204,0.15897595882415771,-1.6063119173049927,-0.019247282296419144,1.0683987140655518,1.307690978050232
50375,0.008208084851503372,0.25661998987197876,0.1903265416622162,0.06837216019630432,0.28713512420654297,0.21393245458602905,-2.415269374847412,0.019233347848057747,1.2487791776657104,1.4740325212478638
50376,0.007812374737113714,0.015097670257091522,-0.008432719856500626,0.0833001434803009,0.08242318034172058,0.016029328107833862,-1.598706841468811,-0.040031760931015015,1.0091733932495117,1.344285249710083
50377,0.007124429568648338,-0.1292678564786911,-0.15747074782848358,0.06077158451080322,-0.14333151280879974,-0.12191200256347656,-0.9339069128036499,-0.08657097816467285,0.8646308183670044,1.245187520980835
50378,0.008797301910817623,0.37828823924064636,0.32562056183815,0.0514732301235199,0.3224320113658905,0.3503754138946533,-0.9642853736877441,-0.060287438333034515,0.9506980180740356,1.2994577884674072
50379,0.007843181490898132,0.02570827305316925,-0.00425228476524353,0.17991259694099426,0.03163239359855652,0.029076337814331055,-1.2841111421585083,-0.011147676035761833,1.1119370460510254,1.2978127002716064
50380,0.009226222522556782,-0.0027620643377304077,-0.0437682569026947,0.10701218247413635,0.025987625122070312,-0.021547958254814148,-1.5882642269134521,-0.002606817288324237,1.1540735960006714,1.2323381900787354
50381,0.008821843191981316,-0.08304288238286972,-0.1058214008808136,0.13347311317920685,-0.03793436288833618,-0.04299072176218033,-1.546418309211731,-0.050632305443286896,0.9666414260864258,1.3813936710357666
50382,0.009121576324105263,-0.35082629323005676,-0.41718971729278564,0.11851225793361664,-0.3670257329940796,-0.36154013872146606,-1.394554615020752,-0.05955003201961517,0.944844126701355,1.2652411460876465
50383,0.007729418575763702,-0.16580240428447723,-0.2137490212917328,0.09112147986888885,-0.16314369440078735,-0.18166320025920868,-1.1929175853729248,-0.0652284100651741,0.917212188243866,1.3138959407806396
50384,0.009582363069057465,0.6756928563117981,0.6352040767669678,0.23230837285518646,0.6505427360534668,0.6918520927429199,-1.524590015411377,-0.03233104944229126,1.03147554397583,1.5041723251342773
50385,0.008177373558282852,-0.4327020049095154,-0.47398778796195984,0.058632992208004,-0.41136446595191956,-0.44434791803359985,-1.442556619644165,-0.027202259749174118,1.01990807056427,1.2968721389770508
50386,0.007529192138463259,0.7458497285842896,0.6986494660377502,0.07585889101028442,0.7564626932144165,0.7021079063415527,-1.2986083030700684,-0.06016266345977783,0.9276663064956665,1.369180679321289
50387,0.008479667827486992,0.2826024889945984,0.2765533924102783,0.06173144280910492,0.2784581780433655,0.32548752427101135,-1.1126102209091187,-0.06978385895490646,0.9242755174636841,1.3236432075500488
50388,0.008462408557534218,-0.5121799111366272,-0.5705851912498474,0.16442915797233582,-0.5457330346107483,-0.5055241584777832,-1.283625602722168,-0.039699286222457886,1.0662583112716675,1.2237848043441772
50389,0.008159839548170567,-0.22117042541503906,-0.2775295674800873,0.20090386271476746,-0.22293588519096375,-0.24097692966461182,-1.850006341934204,0.0034879357554018497,1.1670610904693604,1.2968013286590576
50390,0.008292228914797306,-0.2015790045261383,-0.23853960633277893,0.1604503095149994,-0.1636417657136917,-0.2141563594341278,-2.2287776470184326,-0.027707455679774284,1.1376142501831055,1.265984296798706
50391,0.00876162014901638,0.25017908215522766,0.22260913252830505,0.11917228996753693,0.2748231291770935,0.25282734632492065,-1.7462804317474365,-0.07695751637220383,1.0103061199188232,1.2200859785079956
50392,0.009115427732467651,-0.14157240092754364,-0.1730884462594986,0.12187592685222626,-0.17439337074756622,-0.09874144196510315,-1.1383330821990967,-0.10565222799777985,0.8708848357200623,1.4818973541259766
50393,0.008899408392608166,0.7389262914657593,0.6536533236503601,0.06284938752651215,0.6666483283042908,0.6762844324111938,-1.164730429649353,-0.02197628654539585,1.0576095581054688,1.274106740951538
50394,0.009461784735321999,-0.23827135562896729,-0.26278549432754517,0.1306886374950409,-0.20773883163928986,-0.2245206981897354,-1.8449578285217285,-0.006697968579828739,1.0931384563446045,1.386042594909668
50395,0.008007965981960297,0.5283807516098022,0.4985271990299225,0.05929677560925484,0.5599068403244019,0.5464760661125183,-1.6101408004760742,-0.04085249453783035,1.0185773372650146,1.3093807697296143
50396,0.008093626238405704,-0.0497942715883255,-0.10708446800708771,0.1330350935459137,-0.04592007398605347,-0.06784413754940033,-1.306147813796997,-0.044618330895900726,0.9862038493156433,1.2524645328521729
50397,0.007852815091609955,0.11510591208934784,0.0856618732213974,0.08062607049942017,0.1054593026638031,0.11148291081190109,-1.3351153135299683,-0.08091263473033905,0.9046693444252014,1.4619704484939575
50398,0.007709849625825882,-0.17872931063175201,-0.21811656653881073,0.06013227254152298,-0.19942452013492584,-0.1900835484266281,-1.3183262348175049,-0.07559895515441895,0.8931978940963745,1.3289082050323486
50399,0.009535616263747215,0.3561651110649109,0.32631027698516846,0.09150072187185287,0.33094486594200134,0.38012832403182983,-1.5677754878997803,-0.07929109781980515,0.9459302425384521,1.438974142074585
50400,0.008398400619626045,0.15058383345603943,0.09120400995016098,0.08372398465871811,0.11114867031574249,0.13854706287384033,-1.2819054126739502,-0.04408120736479759,0.9941359758377075,1.2524573802947998
50401,0.007337415590882301,0.15202470123767853,0.09007591009140015,0.12112897634506226,0.12689058482646942,0.07977350056171417,-1.0848336219787598,-0.028824953362345695,1.0432027578353882,1.0963020324707031
50402,0.008951234631240368,-0.19333304464817047,-0.18601058423519135,0.07531219720840454,-0.17732708156108856,-0.145086869597435,-0.9769616723060608,-0.0971316248178482,0.8663654923439026,1.185626745223999
50403,0.008161152713000774,-0.4059029817581177,-0.46011024713516235,0.08978749811649323,-0.4270842969417572,-0.3999102711677551,-1.3116986751556396,-0.05373235046863556,0.9617223739624023,1.2649606466293335
50404,0.009932661429047585,0.13189780712127686,0.058599501848220825,0.06283427774906158,0.15903478860855103,0.07058963179588318,-1.3993120193481445,-0.021863646805286407,1.051732063293457,1.2150825262069702
50405,0.009054888971149921,0.07375713437795639,0.058802276849746704,0.05997823178768158,0.08649745583534241,0.07544586062431335,-0.9856855869293213,-0.10308054834604263,0.8204556107521057,1.2319591045379639
50406,0.006831214297562838,-0.3497150242328644,-0.37795042991638184,0.3041031062602997,-0.4251612722873688,-0.3077147603034973,-1.0372893810272217,-0.09624111652374268,0.8363506197929382,1.0747056007385254
50407,0.00958217866718769,0.4012959599494934,0.3438090980052948,0.12712933123111725,0.32910072803497314,0.4040858745574951,-1.6558959484100342,-0.05297994613647461,0.9877945184707642,1.1631767749786377
50408,0.008577123284339905,0.5443028211593628,0.48104265332221985,0.08943662792444229,0.5602043867111206,0.5023346543312073,-2.3254661560058594,-0.009032255038619041,1.1357436180114746,1.4892311096191406
50409,0.008746836334466934,0.3617359697818756,0.3371064066886902,0.19374743103981018,0.43832963705062866,0.36273273825645447,-1.3199535608291626,-0.052073195576667786,1.0106494426727295,1.4260863065719604
50410,0.007058790419250727,-0.49073347449302673,-0.5155550241470337,0.08276866376399994,-0.46938633918762207,-0.46996715664863586,-0.9175654649734497,-0.09239110350608826,0.9109834432601929,1.436669111251831
50411,0.008553704246878624,0.38058993220329285,0.32472842931747437,0.129362553358078,0.3301224708557129,0.3873279392719269,-0.8888998031616211,-0.07911528646945953,0.9378241300582886,1.249342679977417
50412,0.00792737491428852,-0.09755957126617432,-0.1701105833053589,0.14993762969970703,-0.13409945368766785,-0.14429640769958496,-1.4809622764587402,-0.010797323659062386,1.0726478099822998,1.2364857196807861
50413,0.007358708418905735,0.35821330547332764,0.33354559540748596,0.08641202747821808,0.378287136554718,0.3387957513332367,-1.6006327867507935,-0.027846384793519974,1.0313471555709839,1.3379244804382324
50414,0.009581934660673141,-0.31357628107070923,-0.3171166181564331,0.19754566252231598,-0.29627105593681335,-0.2585497498512268,-1.073561668395996,-0.0794503465294838,0.8771332502365112,1.1953239440917969
50415,0.008370667695999146,-0.7265465259552002,-0.7698842287063599,0.07399845123291016,-0.7403173446655273,-0.6836439967155457,-1.4287586212158203,-0.038966502994298935,1.0167113542556763,1.3312883377075195
50416,0.009741904214024544,0.19762571156024933,0.10987451672554016,1.315519094467163,0.21219965815544128,0.119988352060318,-1.9274284839630127,0.01537073403596878,1.2598133087158203,1.4949959516525269
50417,0.009057356975972652,-0.06289374083280563,-0.09037911891937256,0.20032669603824615,0.006124801933765411,-0.06808226555585861,-1.8856455087661743,-0.019207406789064407,1.1450214385986328,1.1294418573379517
50418,0.010567991994321346,0.12291295826435089,0.10403408110141754,0.08562372624874115,0.16219036281108856,0.19822704792022705,-1.295048475265503,-0.08059848099946976,0.9286348819732666,1.3450959920883179
50419,0.010551034472882748,-0.5850076675415039,-0.6836819052696228,0.09402185678482056,-0.6202096343040466,-0.6673250198364258,-1.5348641872406006,-0.03654647246003151,1.1149355173110962,1.2925573587417603
50420,0.010617868974804878,0.8221302628517151,0.7977958917617798,0.06510336697101593,0.8278104662895203,0.8222360610961914,-1.0545287132263184,-0.08488985151052475,0.8673558831214905,1.4026038646697998
50421,0.010325971990823746,-0.06754221022129059,-0.08210217952728271,0.06924445927143097,-0.09099594503641129,-0.016006052494049072,-1.3187530040740967,-0.06594598293304443,0.9185290336608887,1.3437292575836182
50422,0.010325750336050987,-0.10582519322633743,-0.18347948789596558,0.060395240783691406,-0.14329016208648682,-0.15825104713439941,-1.5519237518310547,-0.01820860430598259,1.0645167827606201,1.3075642585754395
50423,0.009171456098556519,0.1870107352733612,0.1490398645401001,0.3590317964553833,0.2071714997291565,0.18923473358154297,-1.5435127019882202,-0.019097376614809036,1.0942591428756714,1.4009422063827515
50424,0.008373450487852097,-0.12574321031570435,-0.1488117128610611,0.300243616104126,-0.10528327524662018,-0.09405995905399323,-1.3416452407836914,-0.0446755588054657,1.0635672807693481,1.296222448348999
50425,0.009176455438137054,-0.29607725143432617,-0.35057228803634644,0.09079046547412872,-0.30823493003845215,-0.31270021200180054,-1.6306304931640625,-0.04059230536222458,1.038902997970581,1.3795139789581299
50426,0.008609992451965809,0.3351380228996277,0.2917003631591797,0.11569323390722275,0.3410212993621826,0.31130027770996094,-1.5020530223846436,-0.051124829798936844,1.03986394405365,1.171496033668518
50427,0.011562377214431763,0.01891932636499405,0.0038183405995368958,0.08962956070899963,0.0353735014796257,0.07175197452306747,-1.9211467504501343,-0.06967522203922272,0.9959473609924316,1.2108380794525146
50428,0.008452349342405796,-0.1156810075044632,-0.1856118142604828,0.05165933817625046,-0.13442952930927277,-0.12430448830127716,-1.446938395500183,-0.005222965031862259,1.118830680847168,1.3060661554336548
50429,0.008067682385444641,0.028870508074760437,-0.04183542728424072,1.2621537446975708,0.047961607575416565,-0.08536336570978165,-1.732073426246643,0.006483074277639389,1.1527864933013916,1.2823312282562256
50430,0.008957202546298504,0.36042720079421997,0.3722391128540039,0.05009188503026962,0.3920027017593384,0.409732848405838,-1.1373655796051025,-0.10145284235477448,0.8155266046524048,1.3350324630737305
50431,0.007973749190568924,-0.12369353324174881,-0.16604022681713104,0.069478839635849,-0.1737157255411148,-0.09491576999425888,-1.115470051765442,-0.0936790257692337,0.833228349685669,1.3220279216766357
50432,0.010748853906989098,0.16794301569461823,0.07966785132884979,0.05320390313863754,0.13042820990085602,0.08893492817878723,-1.1802821159362793,-0.03819610923528671,0.9893236756324768,1.1993143558502197
50433,0.008630696684122086,-0.48473137617111206,-0.4999992847442627,0.10867273807525635,-0.473366916179657,-0.49001508951187134,-0.8900465965270996,-0.08950819820165634,0.8476800322532654,1.2409160137176514
50434,0.009394703432917595,-0.27418312430381775,-0.29377925395965576,0.1614730954170227,-0.3303447663784027,-0.23365338146686554,-1.0913180112838745,-0.07822538912296295,0.8743531703948975,1.3167614936828613
50435,0.009821373037993908,-0.3780550956726074,-0.44088947772979736,0.10499972105026245,-0.4175397753715515,-0.36817222833633423,-1.4036235809326172,-0.02646218240261078,1.0916821956634521,1.1235573291778564
50436,0.01107161957770586,0.12807480990886688,0.04882723093032837,0.09657938778400421,0.1645042896270752,0.07752782106399536,-1.6583811044692993,0.04349399358034134,1.3104939460754395,1.2412946224212646
50437,0.008730379864573479,-0.3318132758140564,-0.36240309476852417,0.12453902512788773,-0.23140805959701538,-0.3494676649570465,-1.6153110265731812,0.008956482633948326,1.3065268993377686,1.2869609594345093
50438,0.009301812388002872,0.32546883821487427,0.31260085105895996,0.19724085927009583,0.39046570658683777,0.3679233193397522,-1.0330334901809692,-0.06553538888692856,0.9855325222015381,1.2163764238357544
50439,0.009416678920388222,0.17704084515571594,0.11996930837631226,0.23030149936676025,0.1513558328151703,0.15914440155029297,-1.227289080619812,-0.05488403141498566,0.9445648193359375,1.30446457862854
50440,0.009238407015800476,-0.665294885635376,-0.6939475536346436,0.14555412530899048,-0.6718839406967163,-0.6509025692939758,-1.220872163772583,-0.049321722239255905,0.9828331470489502,1.2409131526947021
50441,0.010180681012570858,0.3003505766391754,0.2511630356311798,0.05842968076467514,0.293935090303421,0.31081458926200867,-1.8301682472229004,-0.023017365485429764,1.1176847219467163,1.2941668033599854
50442,0.009147067554295063,-0.18957188725471497,-0.2530519366264343,0.1699787676334381,-0.17537352442741394,-0.23265793919563293,-2.5012810230255127,-0.018505511805415154,1.1313629150390625,1.4618053436279297
50443,0.010156506672501564,0.019529171288013458,0.0016914233565330505,0.2764664590358734,0.040765099227428436,0.05452392250299454,-1.3080562353134155,-0.08443804085254669,0.9109511971473694,1.3379504680633545
50444,0.009002810344099998,-0.04125141352415085,-0.09130363166332245,0.12251973152160645,-0.0881936252117157,-0.028256401419639587,-1.1641175746917725,-0.07716291397809982,0.9243654012680054,1.176811933517456
50445,0.00872248224914074,0.0028708986937999725,-0.05640018358826637,0.0967688336968422,-0.009195376187562943,-0.01762457937002182,-1.4454231262207031,-0.03766835480928421,1.0438523292541504,1.3024295568466187
50446,0.008815858513116837,0.3128662109375,0.2576298713684082,0.1268703192472458,0.3403187692165375,0.26979807019233704,-1.6123993396759033,-0.017028722912073135,1.078359842300415,1.3388570547103882
50447,0.007699305657297373,-0.14679330587387085,-0.1723499596118927,0.11113603413105011,-0.13314113020896912,-0.17126886546611786,-1.1435664892196655,-0.04928792268037796,1.0052249431610107,1.098271131515503
50448,0.00931771844625473,-0.04769888520240784,-0.05412968993186951,0.29908108711242676,-0.07209351658821106,0.008624285459518433,-1.046586036682129,-0.08179230988025665,0.9408522248268127,1.3300409317016602
50449,0.0111943818628788,-0.8330594301223755,-0.8908860087394714,0.11287611722946167,-0.8787386417388916,-0.8072394132614136,-1.1181812286376953,-0.03605932742357254,1.0750468969345093,1.2598023414611816
50450,0.009740798734128475,0.0743870660662651,-0.004406161606311798,0.1983918994665146,0.07430028915405273,0.022013574838638306,-1.4085900783538818,0.0008823168464004993,1.1667098999023438,1.2393453121185303
50451,0.008281677961349487,-0.3976202607154846,-0.42422500252723694,0.12123017013072968,-0.3310087323188782,-0.41144251823425293,-1.3102610111236572,-0.053259529173374176,0.9623160362243652,1.2134521007537842
50452,0.012262338772416115,0.2910057306289673,0.28534674644470215,0.190508633852005,0.29827433824539185,0.4042423963546753,-1.1804696321487427,-0.12832440435886383,0.7996560335159302,1.4122271537780762
50453,0.012094582431018353,0.22051186859607697,0.0993351861834526,0.2289925068616867,0.14362622797489166,0.15882617235183716,-1.8519632816314697,-0.013671912252902985,1.1805490255355835,1.2678582668304443
50454,0.010416367091238499,-0.3180549144744873,-0.37116310000419617,0.2026083618402481,-0.2974982261657715,-0.38405150175094604,-2.866821765899658,0.028768261894583702,1.4149806499481201,1.231354832649231
50455,0.012553904205560684,0.9130681157112122,0.9442323446273804,0.11459609866142273,0.9786555767059326,1.0296745300292969,-1.7654973268508911,-0.10926628112792969,0.8821443915367126,1.290472149848938
50456,0.012107715010643005,0.14093008637428284,0.04568549990653992,0.11157688498497009,0.07678338885307312,0.12083118408918381,-1.6003761291503906,-0.07772679626941681,0.9505130052566528,1.4573650360107422
50457,0.009943942539393902,0.9151849746704102,0.8388950824737549,0.14971330761909485,0.8605992794036865,0.8267084360122681,-1.0613384246826172,-0.05790602043271065,1.0836944580078125,1.2193043231964111
50458,0.01072869636118412,0.6267255544662476,0.6285070180892944,0.11965148895978928,0.6210757493972778,0.6469650268554688,-1.1921759843826294,-0.12400973588228226,0.8473178148269653,1.4636294841766357
50459,0.010338589549064636,-0.1639554500579834,-0.19377189874649048,0.15004804730415344,-0.21846738457679749,-0.10749945044517517,-1.2624350786209106,-0.14293105900287628,0.7504488825798035,1.5940556526184082
50460,0.0090370187535882,0.12366654723882675,0.03566758334636688,0.08246368169784546,0.055575452744960785,0.09618007391691208,-2.247519016265869,0.0032511157914996147,1.172810435295105,1.3530229330062866
50461,0.010274629108607769,-0.25314316153526306,-0.3154529929161072,0.11156478524208069,-0.2109116017818451,-0.3212265968322754,-3.1661524772644043,0.06279974430799484,1.5499064922332764,1.3509212732315063
50462,0.008975904434919357,0.3577333390712738,0.3579697608947754,0.11798100173473358,0.435069739818573,0.35287392139434814,-1.627437949180603,-0.046633969992399216,0.9985995292663574,1.3396766185760498
50463,0.010942196473479271,0.6621233820915222,0.6612519025802612,0.10412941873073578,0.6642845869064331,0.7673709988594055,-1.0906318426132202,-0.1597040295600891,0.7192284464836121,1.4660956859588623
50464,0.012196218594908714,-0.20650772750377655,-0.32692062854766846,0.2755563259124756,-0.3455684185028076,-0.2665160894393921,-0.907564640045166,-0.08028127253055573,0.8935906887054443,1.2070375680923462
50465,0.008224491029977798,-0.14105115830898285,-0.19661341607570648,0.08188925683498383,-0.17324000597000122,-0.21345254778862,-1.1356496810913086,-0.03230132907629013,1.0922436714172363,1.3840388059616089
50466,0.012501411139965057,0.18274733424186707,0.19442874193191528,0.1486111879348755,0.23173311352729797,0.2692730724811554,-0.7687637805938721,-0.09142699837684631,0.9321223497390747,1.1934666633605957
50467,0.011675585061311722,0.17106720805168152,0.0816626250743866,0.10000427067279816,0.1450917273759842,0.15415382385253906,-1.4899275302886963,-0.023671206086874008,1.062058687210083,1.322145700454712
50468,0.011730365455150604,-0.17715419828891754,-0.26164060831069946,0.1292089968919754,-0.1402571201324463,-0.3037870526313782,-3.8315744400024414,0.07167720794677734,1.630964756011963,1.3590829372406006
50469,0.014652080833911896,-0.3219999670982361,-0.29233717918395996,0.052949208766222,-0.20997710525989532,-0.23028835654258728,-1.0784556865692139,-0.07756362855434418,0.8766905069351196,1.2803561687469482
50470,0.011073151603341103,-0.6638253927230835,-0.726258397102356,0.1533435732126236,-0.7068237066268921,-0.6145919561386108,-1.2043588161468506,-0.053562719374895096,0.9691938161849976,1.3040831089019775
50471,0.011798006482422352,0.05406118184328079,-0.06915897130966187,0.10222145915031433,0.02401229739189148,-0.08039528876543045,-1.8043851852416992,0.03305085748434067,1.3042116165161133,1.3471450805664062
50472,0.01248984970152378,0.017909541726112366,0.024112164974212646,0.09334750473499298,0.10042712092399597,0.04421059042215347,-1.0025897026062012,-0.05996733903884888,0.9866998195648193,1.2420217990875244
50473,0.008365578949451447,-1.010035514831543,-1.0283854007720947,0.09079556912183762,-0.9990136623382568,-0.954479992389679,-0.8289709091186523,-0.11653424054384232,0.7913986444473267,1.2592484951019287
50474,0.011815682984888554,-0.24977494776248932,-0.34792667627334595,0.05263061448931694,-0.33148491382598877,-0.3288072645664215,-1.4258646965026855,-0.06262960284948349,0.932192325592041,1.3120002746582031
50475,0.008563467301428318,-0.7216399908065796,-0.756779134273529,0.062077924609184265,-0.7466074228286743,-0.7695284485816956,-1.4883100986480713,-0.06450702250003815,0.9097328186035156,1.364854335784912
50476,0.010690760798752308,-0.09673728048801422,-0.08866454660892487,0.0952221006155014,-0.11925160884857178,0.018154308199882507,-1.149550437927246,-0.10355520248413086,0.8349043130874634,1.4831664562225342
50477,0.012813504785299301,0.5902439951896667,0.4826546907424927,0.14657047390937805,0.5212041735649109,0.5600152015686035,-1.81385338306427,0.03188392519950867,1.27504563331604,1.2940140962600708
50478,0.011087863706052303,-0.0162125825881958,-0.09275364875793457,0.21905076503753662,0.07132917642593384,-0.14357945322990417,-6.132511615753174,0.16424205899238586,2.2277255058288574,1.3346354961395264
50479,0.015488985925912857,-0.28903520107269287,-0.2339741289615631,0.11644912511110306,-0.05905027687549591,-0.1323581337928772,-2.0149126052856445,-0.025105290114879608,1.0910426378250122,1.2651605606079102
50480,0.014356501400470734,0.21163973212242126,0.10907518863677979,0.06411219388246536,0.24060136079788208,0.20345953106880188,-1.0150909423828125,-0.08735044300556183,0.8484175205230713,1.1739284992218018
50481,0.0147137101739645,0.8503479361534119,0.7341530323028564,0.16618265211582184,0.807407021522522,0.6950275301933289,-1.3319252729415894,-0.04316425323486328,1.2295897006988525,1.218165397644043
50482,0.024853788316249847,-0.6100490093231201,-0.5697988867759705,0.22054949402809143,-0.6187405586242676,-0.4561939239501953,-0.6268360614776611,-0.2227553129196167,0.6887362003326416,1.2583404779434204
50483,0.016606418415904045,0.3091013431549072,0.179386168718338,0.26611652970314026,0.0950944572687149,0.2552639842033386,-0.8300012350082397,-0.1721411645412445,0.7899413108825684,1.2814218997955322
50484,0.016975082457065582,0.6482940316200256,0.5692968964576721,0.09517375379800797,0.5217626690864563,0.52925044298172,-1.479256272315979,-0.019619978964328766,1.1066076755523682,1.3306610584259033
50485,0.012663928791880608,0.407209575176239,0.4320787191390991,0.10921120643615723,0.4186558425426483,0.4607883095741272,-1.838722586631775,-0.03916986286640167,1.0282015800476074,1.4388552904129028
50486,0.011667530052363873,-0.07254242897033691,-0.10845883935689926,0.06879322230815887,-0.07347273826599121,0.006070718169212341,-3.57436466217041,0.021921204403042793,1.4264649152755737,1.3020206689834595
50487,0.01396600529551506,0.8691703081130981,0.741024911403656,0.24459505081176758,0.9555352926254272,0.7579606771469116,-12.093393325805664,0.18569990992546082,3.3391051292419434,1.3371542692184448
50488,0.012980204075574875,0.04951648414134979,0.017107538878917694,0.34196996688842773,0.287672221660614,0.0028658509254455566,-12.237071990966797,0.19388985633850098,3.223034381866455,1.2675361633300781
50489,0.011181870475411415,-0.00552782416343689,0.0027885735034942627,0.2141083925962448,0.25452715158462524,0.08746650815010071,-2.447690486907959,0.030650468543171883,1.3860902786254883,1.2507970333099365
50490,0.013899778015911579,0.7422652244567871,0.6514276266098022,0.22063137590885162,0.8139764666557312,0.7245033979415894,-1.1867625713348389,-0.0788617730140686,0.9393405318260193,1.3026139736175537
50491,0.010596510954201221,0.14804303646087646,0.07394790649414062,0.07390467822551727,0.10479092597961426,0.05657361447811127,-0.7055253386497498,-0.14618602395057678,0.7375266551971436,1.1979448795318604
50492,0.012162911705672741,0.6451156735420227,0.6567744612693787,0.1148560643196106,0.5320433378219604,0.6880452632904053,-0.6533156037330627,-0.25449711084365845,0.5615803003311157,1.3750619888305664
50493,0.00790359079837799,-0.2642081677913666,-0.305930495262146,0.2551712989807129,-0.4537465572357178,-0.21615667641162872,-0.8001514673233032,-0.2327309250831604,0.629966139793396,1.2987158298492432
50494,0.012261581607162952,-0.7900023460388184,-0.8780778646469116,0.2060168981552124,-0.9710831642150879,-0.8031712770462036,-1.2833318710327148,-0.10156773775815964,0.9814241528511047,1.3186447620391846
50495,0.01065775752067566,0.020575113594532013,-0.06457393616437912,0.11153332889080048,-0.029476843774318695,-0.08273215591907501,-2.757739543914795,0.06495770066976547,1.6718428134918213,1.2445182800292969
50496,0.011564277112483978,-0.5735817551612854,-0.5633333325386047,0.1201135665178299,-0.4693412482738495,-0.5520039200782776,-2.7477502822875977,0.025725452229380608,1.3708555698394775,1.304290771484375
50497,0.009661253541707993,0.5542639493942261,0.5353639721870422,0.10867222398519516,0.6203052997589111,0.614361584186554,-1.7836872339248657,-0.07197344303131104,0.9683214426040649,1.2891274690628052
50498,0.010027842596173286,-0.22328375279903412,-0.3109893202781677,0.08964084088802338,-0.2578996419906616,-0.252681165933609,-1.2894667387008667,-0.08226699382066727,0.9001147747039795,1.3177204132080078
50499,0.009762618690729141,-1.1239742040634155,-1.1880271434783936,0.07706877589225769,-1.1633065938949585,-1.1727863550186157,-1.1621272563934326,-0.05579032003879547,0.9961039423942566,1.3735344409942627
50500,0.01228982675820589,-0.418302059173584,-0.4267788827419281,0.215276300907135,-0.4240131676197052,-0.3701665997505188,-1.0199832916259766,-0.08595626056194305,0.920257031917572,1.4279155731201172
50501,0.009257781319320202,0.20322024822235107,0.14485767483711243,0.0874706506729126,0.18649786710739136,0.19610068202018738,-1.3942999839782715,-0.011179320514202118,1.1166067123413086,1.3363568782806396
