step,critic_loss,q1_mean,q2_mean,td_target_mean,actor_loss,bc_loss,q_pi_mean,lambda
4173,0.014950668439269066,0.010549811646342278,0.01824214681982994,0.01720336265861988,,,,
4174,0.020249199122190475,0.1669546365737915,0.1386539340019226,0.14841106534004211,-0.08099191635847092,0.10842197388410568,0.2126181423664093,0.8908641934394836
4175,0.021916966885328293,0.019909285008907318,0.027736671268939972,0.02900085598230362,,,,
4176,0.016577711328864098,0.17354153096675873,0.18680012226104736,0.1867426186800003,-0.12938275933265686,0.10837333649396896,0.2764357328414917,0.8600772619247437
4177,0.015079256147146225,-0.03337251767516136,-0.03932572528719902,-0.05228498950600624,,,,
4178,0.01211280282586813,0.11171624064445496,0.09822368621826172,0.10010060667991638,-0.018259599804878235,0.10646288096904755,0.1417403668165207,0.8799362182617188
4179,0.012806578539311886,0.11272336542606354,0.11988937854766846,0.1401706337928772,,,,
4180,0.01536492258310318,-0.09785906970500946,-0.08617405593395233,-0.0834348052740097,0.1033235639333725,0.11285462230443954,0.011149793863296509,0.8548189401626587
4181,0.01406684797257185,0.07502569258213043,0.06988692283630371,0.053684551268815994,,,,
4182,0.016395293176174164,0.019153811037540436,0.007657535374164581,0.005630016326904297,0.057134997099637985,0.1136898547410965,0.06382805109024048,0.8860502243041992
4183,0.012183132581412792,0.039251089096069336,0.04324112460017204,0.0522790290415287,,,,
4184,0.011914398521184921,0.15934067964553833,0.17634031176567078,0.17472514510154724,-0.11337216943502426,0.11170142143964767,0.2695528566837311,0.8349887132644653
4185,0.01700397953391075,0.40221482515335083,0.39181190729141235,0.3754858076572418,,,,
4186,0.011525919660925865,0.08270838856697083,0.06347115337848663,0.07379886507987976,0.009657256305217743,0.11074002087116241,0.11520414799451828,0.8774229288101196
4187,0.02414722740650177,-0.13671907782554626,-0.12508949637413025,-0.11032149195671082,,,,
4188,0.010835682041943073,0.014525795355439186,0.03808894008398056,0.03609113395214081,-0.018849804997444153,0.10827137529850006,0.13648171722888947,0.9314154982566833
4189,0.016459647566080093,0.0514945387840271,0.03892632573843002,0.010531313717365265,,,,
4190,0.014743514358997345,0.10306811332702637,0.0683368667960167,0.07316532731056213,0.023970656096935272,0.10859620571136475,0.09583748131990433,0.883010983467102
4191,0.04509274289011955,0.0018968749791383743,0.028816714882850647,0.04230227693915367,,,,
4192,0.011800039559602737,-0.002462029457092285,0.04204467684030533,0.045422352850437164,-0.01321006566286087,0.09986254572868347,0.1221710592508316,0.9255269765853882
4193,0.013048085384070873,0.14054499566555023,0.13157600164413452,0.12429336458444595,,,,
4194,0.028152842074632645,0.2105032205581665,0.1686370074748993,0.16496151685714722,-0.10134057700634003,0.11523449420928955,0.23880180716514587,0.9069239497184753
4195,0.012481983751058578,0.2893882095813751,0.2822088599205017,0.2944956421852112,,,,
4196,0.016368497163057327,0.004061467945575714,0.05072617903351784,0.04134483262896538,0.015910588204860687,0.11771693825721741,0.11665990948677063,0.8726763725280762
4197,0.016462508589029312,0.08859595656394958,0.10383749008178711,0.09231846034526825,,,,
4198,0.027751751244068146,0.22665143013000488,0.16928371787071228,0.18529663980007172,-0.13687053322792053,0.10815060138702393,0.2829553484916687,0.8659356832504272
4199,0.013200738467276096,0.00793144665658474,-0.02033109962940216,-0.0083380788564682,,,,
4200,0.019561633467674255,0.22344903647899628,0.28211671113967896,0.2680513262748718,-0.16404400765895844,0.1023777574300766,0.29982423782348633,0.8885931372642517
4201,0.014441488310694695,0.12511147558689117,0.17506945133209229,0.15945497155189514,,,,
4202,0.02702193334698677,0.19843409955501556,0.15342439711093903,0.169481098651886,-0.14455467462539673,0.10778269171714783,0.2779708206653595,0.9077836275100708
4203,0.017287343740463257,0.24374879896640778,0.19614362716674805,0.20178207755088806,,,,
4204,0.020205549895763397,0.058140434324741364,0.08684584498405457,0.0755947083234787,0.022154629230499268,0.11023096740245819,0.102995365858078,0.8551485538482666
4205,0.02469467744231224,0.15978647768497467,0.19687019288539886,0.20125673711299896,,,,
4206,0.014156263321638107,0.03156299889087677,0.013850953429937363,0.021541545167565346,0.008629292249679565,0.1077389121055603,0.11274218559265137,0.8790819644927979
4207,0.0133714210242033,0.020457223057746887,-0.0013088807463645935,-0.003981307148933411,,,,
4208,0.025571053847670555,0.09068244695663452,0.11514951288700104,0.10266613960266113,-0.00901782512664795,0.10395802557468414,0.1372777819633484,0.8229725956916809
4209,0.01948031410574913,0.029447870329022408,0.04603953659534454,0.054234571754932404,,,,
4210,0.025154829025268555,0.06792006641626358,0.054508574306964874,0.05461274832487106,-0.02568861097097397,0.10823597759008408,0.1493363380432129,0.8967984318733215
4211,0.01593484729528427,0.21141725778579712,0.18035739660263062,0.1798264980316162,,,,
4212,0.015687130391597748,-0.02135954052209854,-0.012536540627479553,0.00033049285411834717,0.06520695984363556,0.10652704536914825,0.04723091423511505,0.8748525977134705
4213,0.012143098749220371,0.13288334012031555,0.15763865411281586,0.14940370619297028,,,,
4214,0.022729841992259026,-0.1263669729232788,-0.14122629165649414,-0.15162426233291626,0.16520650684833527,0.10869099944829941,-0.06410505622625351,0.8816075921058655
4215,0.017673246562480927,0.04197625070810318,0.01962670311331749,0.03440455347299576,,,,
4216,0.04469844698905945,0.0796554759144783,0.0985347107052803,0.08565355837345123,-0.007362976670265198,0.10900436341762543,0.13377176225185394,0.8698946237564087
4217,0.013516131788492203,0.21178622543811798,0.24403779208660126,0.23815232515335083,,,,
4218,0.015228953212499619,0.1237030103802681,0.10133963823318481,0.11319373548030853,-0.055645428597927094,0.10718663781881332,0.19817814230918884,0.8216449022293091
4219,0.051778025925159454,0.30191338062286377,0.28401049971580505,0.2731492519378662,,,,
4220,0.018349522724747658,0.15078985691070557,0.16405963897705078,0.14871515333652496,-0.04453084617853165,0.10593711584806442,0.17552247643470764,0.8572574853897095
4221,0.03297802805900574,-0.0986897274851799,-0.08210435509681702,-0.057036012411117554,,,,
4222,0.020867958664894104,0.22113460302352905,0.22278034687042236,0.2468700110912323,-0.18431712687015533,0.10444025695323944,0.3291662931442261,0.8772386312484741
4223,0.014038560912013054,0.3307100832462311,0.31583285331726074,0.30720576643943787,,,,
4224,0.015214771032333374,0.20227687060832977,0.2056206315755844,0.17973048985004425,-0.08957049250602722,0.10597038269042969,0.2354171723127365,0.8306143283843994
4225,0.013810335658490658,0.07498485594987869,0.08037756383419037,0.08798812329769135,,,,
4226,0.014403913170099258,-0.02032441273331642,-0.024407686665654182,0.012805473059415817,0.04729622229933739,0.10479134321212769,0.06375214457511902,0.9018539190292358
4227,0.01345585472881794,-0.034725986421108246,-0.03429010510444641,-0.02976338565349579,,,,
4228,0.016642369329929352,0.11158938705921173,0.1252194046974182,0.08359396457672119,-0.05664648115634918,0.1022665798664093,0.16601943969726562,0.9571954607963562
4229,0.014845994301140308,0.0861082375049591,0.08924896270036697,0.06226104870438576,,,,
4230,0.014818677678704262,-0.038134247064590454,-0.0566306971013546,-0.015473084524273872,0.08831113576889038,0.10856498777866364,0.0231795534491539,0.8737809658050537
4231,0.026147956028580666,0.20485664904117584,0.1960938721895218,0.22815801203250885,,,,
4232,0.01796238124370575,0.2752741575241089,0.2947257161140442,0.26914918422698975,-0.21475312113761902,0.11258471012115479,0.37363460659980774,0.8760907649993896
4233,0.01657109148800373,0.0317378044128418,0.03516833484172821,-0.0022993460297584534,,,,
4234,0.014993361197412014,0.16533315181732178,0.14041411876678467,0.16119959950447083,-0.07283724844455719,0.10950911045074463,0.20825673639774323,0.8755844235420227
4235,0.013665568083524704,0.19912901520729065,0.20865915715694427,0.22410443425178528,,,,
4236,0.032443322241306305,0.00637228786945343,0.02500232309103012,-0.005599267780780792,0.03989960998296738,0.11355994641780853,0.07989807426929474,0.9219288229942322
4237,0.0232662595808506,-0.03409787267446518,-0.03225621581077576,-0.041104987263679504,,,,
4238,0.02109454944729805,0.23399385809898376,0.21977725625038147,0.24538777768611908,-0.1655152142047882,0.1121947392821312,0.31549155712127686,0.8802453279495239
4239,0.014085245318710804,0.17722852528095245,0.1735079288482666,0.1907799243927002,,,,
4240,0.016600405797362328,-0.02908249944448471,-0.022957738488912582,-0.056973978877067566,0.07443996518850327,0.10466288030147552,0.036768753081560135,0.8219727873802185
4241,0.02808532863855362,0.07334045320749283,0.07266201078891754,0.04260394722223282,,,,
4242,0.012627743184566498,0.04735671728849411,0.051820285618305206,0.06174663081765175,0.009029015898704529,0.10506197065114975,0.10935070365667343,0.8782106637954712
4243,0.01580030843615532,-0.018682120367884636,-0.010071488097310066,0.0045859478414058685,,,,
4244,0.016330841928720474,0.26496779918670654,0.26760101318359375,0.2523691654205322,-0.19468441605567932,0.106434166431427,0.35027921199798584,0.8596529960632324
4245,0.04402521252632141,0.16036942601203918,0.13548409938812256,0.12567758560180664,,,,
4246,0.013241492211818695,0.0317615382373333,0.010975956916809082,0.02939402312040329,0.05765267834067345,0.11235933750867844,0.06233374774456024,0.8776410818099976
4247,0.015704065561294556,0.011714259162545204,0.05283191800117493,0.050449222326278687,,,,
4248,0.012663466855883598,-0.020703934133052826,0.0018040016293525696,-0.01196972280740738,0.024889767169952393,0.10792424529790878,0.09817945212125778,0.8457419276237488
4249,0.01606142893433571,0.030908353626728058,-0.02654958888888359,-0.013454336673021317,,,,
4250,0.012848315760493279,-0.020779643207788467,-0.051683422178030014,-0.03962645307183266,0.12440535426139832,0.115290068089962,-0.010869234800338745,0.8386318683624268
4251,0.013256633654236794,0.05499058961868286,0.11446712911128998,0.09612198173999786,,,,
4252,0.019932715222239494,0.13955174386501312,0.18603822588920593,0.17119814455509186,-0.1321849822998047,0.10813459008932114,0.26989108324050903,0.8904316425323486
4253,0.016900381073355675,0.10509731620550156,0.05358707904815674,0.07591662555932999,,,,
4254,0.01822105050086975,0.23354026675224304,0.1854323148727417,0.195318341255188,-0.09786860644817352,0.1113629937171936,0.2467183768749237,0.8480584621429443
4255,0.01335232611745596,0.14618930220603943,0.1810096949338913,0.16916397213935852,,,,
4256,0.015019096434116364,-0.04333995282649994,-0.0019161608070135117,-0.014381751418113708,0.0489310622215271,0.11196362972259521,0.07202467322349548,0.8751524686813354
4257,0.017441485077142715,0.16896118223667145,0.12993961572647095,0.1452331691980362,,,,
4258,0.029985465109348297,0.20086641609668732,0.16862164437770844,0.17796963453292847,-0.0976010262966156,0.12010785937309265,0.25321370363235474,0.8597831726074219
4259,0.018051231279969215,0.20295700430870056,0.221390500664711,0.21490657329559326,,,,
4260,0.012084919027984142,-0.06525737047195435,-0.03143820911645889,-0.04670770466327667,0.08526589721441269,0.11441530287265778,0.03363850712776184,0.8665486574172974
4261,0.017448721453547478,0.21028394997119904,0.18152432143688202,0.20276063680648804,,,,
4262,0.01982182450592518,0.26567918062210083,0.2464165985584259,0.24158957600593567,-0.14698120951652527,0.11162217706441879,0.30411991477012634,0.8503336310386658
4263,0.013701876625418663,0.12028780579566956,0.15391656756401062,0.13226909935474396,,,,
4264,0.020247790962457657,0.14767998456954956,0.14240194857120514,0.16270634531974792,-0.10941985249519348,0.11159725487232208,0.2449348419904709,0.9023506045341492
4265,0.01252550445497036,-0.029656313359737396,-0.05539391189813614,-0.03868303447961807,,,,
4266,0.013857970014214516,0.2896583080291748,0.2961287498474121,0.28068310022354126,-0.17607316374778748,0.10905339568853378,0.3403198719024658,0.8378193378448486
4267,0.012609782628715038,0.033257998526096344,0.05797082185745239,0.046978071331977844,,,,
4268,0.015390999615192413,0.16946738958358765,0.15232963860034943,0.17275744676589966,-0.12527716159820557,0.10538043826818466,0.26152509450912476,0.8819711804389954
4269,0.022635698318481445,0.14698877930641174,0.12274420261383057,0.12370318174362183,,,,
4270,0.013733447529375553,0.11992286145687103,0.14982588589191437,0.12875117361545563,-0.05452140420675278,0.10461189597845078,0.18393024802207947,0.8651828765869141
4271,0.013589190319180489,-0.017634253948926926,-0.005637701600790024,-0.008238878101110458,,,,
4272,0.01372670941054821,0.18598124384880066,0.14846311509609222,0.17861777544021606,-0.11729615181684494,0.10410865396261215,0.24953490495681763,0.8872698545455933
4273,0.01476865541189909,0.10238005220890045,0.09876203536987305,0.09766268730163574,,,,
4274,0.03125741332769394,-0.10520279407501221,-0.060964204370975494,-0.1059131771326065,0.14567479491233826,0.11051249504089355,-0.04101629555225372,0.857276439666748
4275,0.019268175587058067,0.05114081874489784,0.08216400444507599,0.07437525689601898,,,,
4276,0.01442563533782959,0.12413375079631805,0.07906948775053024,0.12409883737564087,-0.08275365829467773,0.10686339437961578,0.21436971426010132,0.8845328688621521
4277,0.028421049937605858,0.03207390010356903,-0.005245119333267212,0.0028169751167297363,,,,
4278,0.012640192173421383,0.22230327129364014,0.26383763551712036,0.22663463652133942,-0.12872813642024994,0.11082172393798828,0.2829280197620392,0.8466812968254089
4279,0.015159417875111103,0.06911598145961761,0.08761250227689743,0.08027253299951553,,,,
4280,0.01861218549311161,-0.05201078578829765,-0.0882159024477005,-0.04625805467367172,0.07880206406116486,0.10779988765716553,0.035489507019519806,0.8170815706253052
4281,0.021148402243852615,0.02489744871854782,-0.005916789174079895,0.010428652167320251,,,,
4282,0.015713658183813095,-0.10441651940345764,-0.06279070675373077,-0.11510027945041656,0.16658414900302887,0.1046331375837326,-0.06589840352535248,0.9400988817214966
4283,0.014039131812751293,-0.03226551413536072,0.010619867593050003,-0.018806975334882736,,,,
4284,0.040474921464920044,0.2990131378173828,0.25505077838897705,0.2995339035987854,-0.23447918891906738,0.11166787147521973,0.37864288687705994,0.9141781330108643
4285,0.019778359681367874,0.06797853112220764,0.010316085070371628,0.06185532733798027,,,,
4286,0.014686470851302147,0.04714096337556839,0.06018814444541931,0.04274406284093857,0.019163504242897034,0.10700391978025436,0.1050136610865593,0.8364665508270264
4287,0.012370768934488297,-0.05026243254542351,-0.0057915374636650085,-0.04173683002591133,,,,
4288,0.014908116310834885,0.14136332273483276,0.11870785057544708,0.14405758678913116,-0.07077991962432861,0.10484141111373901,0.21885530650615692,0.8024540543556213
4289,0.015025508590042591,-0.11635810136795044,-0.1489025354385376,-0.12595820426940918,,,,
4290,0.028110533952713013,-0.0324956476688385,0.010327309370040894,-0.030380479991436005,0.08386595547199249,0.1061084195971489,0.02732401341199875,0.8140263557434082
4291,0.023763583973050117,0.09257622808218002,0.1332305371761322,0.10084611177444458,,,,
4292,0.02032281458377838,-0.008481629192829132,-0.04100654274225235,0.0013768821954727173,0.046061497181653976,0.10657358169555664,0.07533527910709381,0.8032370209693909
4293,0.01863352209329605,0.041582345962524414,-0.0015559196472167969,0.03588534891605377,,,,
4294,0.015507461503148079,-0.0267375186085701,-0.017476599663496017,-0.04172622412443161,0.09831641614437103,0.10965657234191895,0.013452306389808655,0.8429896235466003
4295,0.015142984688282013,0.037602029740810394,0.07222554087638855,0.04872455447912216,,,,
4296,0.021128922700881958,-0.04334027320146561,-0.058101460337638855,-0.02215975522994995,0.060483891516923904,0.11037145555019379,0.06006418168544769,0.8305709362030029
4297,0.021931970492005348,0.22702530026435852,0.19789233803749084,0.20701777935028076,,,,
4298,0.05338927358388901,0.05823180451989174,0.09353382885456085,0.06240461394190788,0.010675065219402313,0.10880499333143234,0.11716005206108093,0.8375715613365173
4299,0.017319761216640472,0.07480408251285553,0.1089697778224945,0.09160447120666504,,,,
4300,0.012884543277323246,-0.04338974133133888,-0.0744795873761177,-0.05883943289518356,0.0959056168794632,0.11033349484205246,0.017264697700738907,0.8356866836547852
4301,0.01971513405442238,0.22045567631721497,0.20744839310646057,0.21706414222717285,,,,
4302,0.013900956138968468,0.16420315206050873,0.20414862036705017,0.17927737534046173,-0.11048336327075958,0.1067001074552536,0.24498015642166138,0.8865349292755127
4303,0.017830412834882736,0.10596118122339249,0.0981559082865715,0.1077096164226532,,,,
4304,0.014810845255851746,0.3783338665962219,0.35029810667037964,0.37593933939933777,-0.27966904640197754,0.1096048578619957,0.45158278942108154,0.8620211482048035
4305,0.017123747617006302,0.10560030490159988,0.11910273134708405,0.10082894563674927,,,,
4306,0.015457216650247574,0.16276834905147552,0.1792365461587906,0.15903779864311218,-0.08729065954685211,0.10424439609050751,0.23182275891304016,0.8262133598327637
4307,0.014848287217319012,0.1690516471862793,0.14324115216732025,0.16783256828784943,,,,
4308,0.07799551635980606,0.08421280235052109,0.08689382672309875,0.08931701630353928,-0.010874442756175995,0.1074979305267334,0.14336207509040833,0.8256881833076477
4309,0.014578796923160553,0.08775530755519867,0.11111851036548615,0.10663840174674988,,,,
4310,0.02069924585521221,0.2638019025325775,0.25245431065559387,0.24272564053535461,-0.17825844883918762,0.1030389592051506,0.31871598958969116,0.8825958371162415
4311,0.024792175740003586,0.019626587629318237,-0.0047823041677474976,0.014427058398723602,,,,
4312,0.014878973364830017,0.18721026182174683,0.19141033291816711,0.19605174660682678,-0.12210448086261749,0.11307138204574585,0.27112889289855957,0.8673950433731079
4313,0.01370549388229847,0.15657220780849457,0.18184185028076172,0.15523386001586914,,,,
4314,0.01223459281027317,-0.11603759229183197,-0.13009688258171082,-0.1221301332116127,0.15815448760986328,0.11007009446620941,-0.0597713403403759,0.8044722676277161
4315,0.014419964514672756,0.1683841049671173,0.1502636820077896,0.17614123225212097,,,,
4316,0.011399746872484684,0.2288474291563034,0.25767555832862854,0.24619752168655396,-0.16951143741607666,0.104206383228302,0.3264012336730957,0.8385931253433228
4317,0.016185292974114418,0.2956438660621643,0.30715668201446533,0.27658188343048096,,,,
4318,0.01511668786406517,0.19537681341171265,0.1571531891822815,0.17503014206886292,-0.08312740176916122,0.10921784490346909,0.22287994623184204,0.8629993200302124
4319,0.03681182116270065,-0.13196775317192078,-0.12711456418037415,-0.10760778188705444,,,,
4320,0.01167445257306099,0.18905556201934814,0.2265857458114624,0.21370263397693634,-0.1724322885274887,0.10556690394878387,0.3113114833831787,0.892993688583374
4321,0.015566800720989704,0.3409227132797241,0.31829917430877686,0.31486976146698,,,,
4322,0.011783992871642113,0.042319126427173615,0.012394659221172333,0.02193206548690796,0.06548570841550827,0.11435268819332123,0.05477031320333481,0.8922165632247925
4323,0.026017509400844574,-0.08325091004371643,-0.053248509764671326,-0.046011872589588165,,,,
4324,0.020381499081850052,0.16082371771335602,0.20024976134300232,0.18975317478179932,-0.1501883864402771,0.10794258117675781,0.28787165880203247,0.8966876268386841
4325,0.019547179341316223,0.21023425459861755,0.19577322900295258,0.18138906359672546,,,,
4326,0.013060012832283974,0.10839927196502686,0.07492314279079437,0.08030463010072708,0.009556367993354797,0.10773423314094543,0.12185342609882355,0.8057045936584473
4327,0.012646852061152458,0.16439729928970337,0.17676663398742676,0.1933230310678482,,,,
4328,0.01575690507888794,-0.0031987354159355164,0.022205956280231476,0.020359404385089874,0.012669272720813751,0.10897234082221985,0.1201610416173935,0.8014500141143799
4329,0.014189106412231922,0.24580368399620056,0.23282548785209656,0.21163976192474365,,,,
4330,0.02741764858365059,0.15454590320587158,0.13487084209918976,0.1395663172006607,-0.04083414375782013,0.10179607570171356,0.16521519422531128,0.8632996678352356
4331,0.011963466182351112,-0.03236299008131027,-0.019076643511652946,0.0008546151220798492,,,,
4332,0.012224558740854263,0.04972366988658905,0.07452978193759918,0.0693248063325882,-0.047646597027778625,0.1026165634393692,0.17909778654575348,0.8390006422996521
4333,0.024330593645572662,0.3974250555038452,0.3713218569755554,0.34487444162368774,,,,
4334,0.016096163541078568,0.151739239692688,0.11012725532054901,0.10497318208217621,-0.01123037189245224,0.11067861318588257,0.14335741102695465,0.8503849506378174
4335,0.014744815416634083,0.5354256629943848,0.5460062026977539,0.5654997825622559,,,,
4336,0.019316531717777252,0.015421576797962189,0.05076071619987488,0.05080815404653549,-0.014110304415225983,0.1055324524641037,0.14515621960163116,0.8242344260215759
4337,0.014402402564883232,0.0012582577764987946,-0.007019348442554474,-0.02417466789484024,,,,
4338,0.014867506921291351,-0.014308378100395203,-0.05089578032493591,-0.04481373727321625,0.10999815911054611,0.10529091209173203,-0.0056390538811683655,0.8347588777542114
4339,0.010526062920689583,-0.029152467846870422,-0.011374205350875854,-0.0008152574300765991,,,,
4340,0.01292468048632145,-0.06715146452188492,-0.041703566908836365,-0.053340889513492584,0.07180667668581009,0.10021989047527313,0.032779306173324585,0.8668034672737122
4341,0.013192988000810146,-0.015147805213928223,-0.04249875247478485,-0.043224528431892395,,,,
4342,0.013832136988639832,-0.15446674823760986,-0.17397771775722504,-0.16013778746128082,0.20495842397212982,0.11254402250051498,-0.10959712415933609,0.8432192206382751
4343,0.01285724900662899,-0.03835189342498779,-0.005070630460977554,-0.017052393406629562,,,,
4344,0.014972753822803497,0.2632473409175873,0.26429611444473267,0.2475815862417221,-0.16221995651721954,0.10080735385417938,0.32074975967407227,0.8200390338897705
4345,0.013024832122027874,-0.18392501771450043,-0.20967994630336761,-0.18619106709957123,,,,
4346,0.014584138989448547,0.01309601217508316,0.024490177631378174,0.021674156188964844,0.03837517648935318,0.10569983720779419,0.08138883113861084,0.827197790145874
4347,0.015942595899105072,0.4480355978012085,0.4683215618133545,0.4525464177131653,,,,
4348,0.01185566745698452,0.03927021473646164,0.022376181557774544,0.03274764120578766,0.022529050707817078,0.11021602153778076,0.10538327693939209,0.8320767283439636
4349,0.011745503172278404,-0.1251075118780136,-0.14393088221549988,-0.12978717684745789,,,,
4350,0.014047524891793728,-0.20155973732471466,-0.17733728885650635,-0.18686425685882568,0.2191641926765442,0.11423002183437347,-0.12193325906991959,0.8605870008468628
4351,0.012190834619104862,0.14136530458927155,0.15766672790050507,0.14431928098201752,,,,
4352,0.012601078487932682,0.028273075819015503,-0.0051912665367126465,0.013064265251159668,0.037866026163101196,0.1029496118426323,0.07615023851394653,0.8546733856201172
4353,0.017349041998386383,0.2481209635734558,0.25926733016967773,0.2515292167663574,,,,
4354,0.020807817578315735,-0.15996509790420532,-0.14323866367340088,-0.14972124993801117,0.17123442888259888,0.10850000381469727,-0.07487204670906067,0.8378884196281433
4355,0.012457500211894512,0.07212439924478531,0.05631397292017937,0.06408609449863434,,,,
4356,0.015033317729830742,-0.11693720519542694,-0.12600040435791016,-0.12000742554664612,0.15662150084972382,0.1088886708021164,-0.05693633481860161,0.8383544683456421
4357,0.01392942201346159,0.22880584001541138,0.24331516027450562,0.22820645570755005,,,,
4358,0.016022365540266037,0.507944643497467,0.5095949172973633,0.5161586999893188,-0.3620389997959137,0.11218154430389404,0.5876774191856384,0.8069401979446411
4359,0.01804795302450657,0.2365647256374359,0.22837068140506744,0.2383543848991394,,,,
4360,0.018960896879434586,0.21205872297286987,0.2073104977607727,0.1993395835161209,-0.09963279217481613,0.11167439073324203,0.25144582986831665,0.8403686285018921
4361,0.014721477404236794,0.21123945713043213,0.22798138856887817,0.22754159569740295,,,,
4362,0.012592578306794167,0.19169354438781738,0.18055278062820435,0.19498270750045776,-0.13381552696228027,0.11069415509700775,0.2826506793498993,0.8650596141815186
4363,0.01318040955811739,0.03114159032702446,0.03263191878795624,0.020976707339286804,,,,
4364,0.015644075348973274,0.2088354229927063,0.2120579034090042,0.19697688519954681,-0.1029750406742096,0.10454259812831879,0.2507195472717285,0.8276883363723755
4365,0.02670631930232048,-0.017512105405330658,-0.026727240532636642,-0.010813143104314804,,,,
4366,0.017115114256739616,0.21436594426631927,0.2153102159500122,0.2261417806148529,-0.14706847071647644,0.1074778363108635,0.3050106167793274,0.834549069404602
4367,0.01748671755194664,0.15914273262023926,0.169586181640625,0.15437349677085876,,,,
4368,0.02505580708384514,0.20440012216567993,0.20542417466640472,0.19019851088523865,-0.09450951963663101,0.10636141151189804,0.2515890598297119,0.7984088659286499
4369,0.01672542840242386,-0.05336066707968712,-0.06570024788379669,-0.049919527024030685,,,,
4370,0.014395738020539284,0.3046862483024597,0.3130859136581421,0.31963303685188293,-0.23096321523189545,0.1080547422170639,0.40067258477211,0.8461222052574158
4371,0.02027568779885769,-0.10890215635299683,-0.09704882651567459,-0.11211180686950684,,,,
4372,0.016741633415222168,0.25481921434402466,0.2301822304725647,0.22586818039417267,-0.1271507740020752,0.10616175830364227,0.27703946828842163,0.8421635031700134
4373,0.01907341182231903,0.007470129989087582,-0.004421664401888847,0.033570483326911926,,,,
4374,0.014324432238936424,0.04767973721027374,0.06974999606609344,0.08342228829860687,-0.03208927810192108,0.10066597163677216,0.1580495834350586,0.8399595022201538
4375,0.022699223831295967,0.008362175896763802,0.029799634590744972,-0.013318091630935669,,,,
4376,0.021831847727298737,0.2524413466453552,0.2355961948633194,0.21384179592132568,-0.12866996228694916,0.104365274310112,0.27773189544677734,0.839065432548523
4377,0.020146984606981277,0.15741398930549622,0.1367645412683487,0.16204631328582764,,,,
4378,0.02199796959757805,0.23290526866912842,0.25740617513656616,0.25922560691833496,-0.14947251975536346,0.10385803878307343,0.3186473548412323,0.7950185537338257
4379,0.015441305004060268,0.11400190740823746,0.14234279096126556,0.1303858757019043,,,,
4380,0.05406688153743744,0.27982985973358154,0.2464890480041504,0.2415156066417694,-0.20819523930549622,0.10588043928146362,0.36832621693611145,0.8527106046676636
4381,0.04619254171848297,0.1895168423652649,0.13246382772922516,0.13377539813518524,,,,
4382,0.031107714399695396,0.08303049951791763,0.059013232588768005,0.07567034661769867,0.034306399524211884,0.10884588956832886,0.08950713276863098,0.8327770829200745
4383,0.026492420583963394,0.2692299485206604,0.3308967053890228,0.3217625916004181,,,,
4384,0.031181298196315765,0.03032005950808525,0.0991017073392868,0.08510759472846985,-0.01796892285346985,0.1089429259300232,0.16245462000370026,0.7812141180038452
4385,0.020708147436380386,0.03427565097808838,0.046997059136629105,0.025009989738464355,,,,
4386,0.020223427563905716,0.09076114743947983,0.02782955765724182,0.04533219337463379,0.005928322672843933,0.11183147132396698,0.1265033483505249,0.8371568918228149
4387,0.048653922975063324,0.15677198767662048,0.10977327078580856,0.132149338722229,,,,
4388,0.020460952073335648,0.08160114288330078,0.10486013442277908,0.12117169797420502,-0.019910648465156555,0.10886400938034058,0.15271061658859253,0.8432593941688538
4389,0.023976754397153854,0.1351274698972702,0.18361133337020874,0.1742328256368637,,,,
4390,0.02296576276421547,0.08924257010221481,0.07373383641242981,0.06256358325481415,-0.035649098455905914,0.10218598693609238,0.1677832305431366,0.821506917476654
4391,0.015589222311973572,0.04822409525513649,3.805384039878845e-05,0.0049604251980781555,,,,
4392,0.021581226959824562,-0.025055784732103348,-0.030156761407852173,-0.018068723380565643,0.08995639532804489,0.10753992199897766,0.021182231605052948,0.8301074504852295
4393,0.018314475193619728,0.20481988787651062,0.24382880330085754,0.22872036695480347,,,,
4394,0.014629374258220196,0.12380148470401764,0.14670459926128387,0.13602855801582336,-0.09325245767831802,0.10746761411428452,0.23194533586502075,0.8653766512870789
4395,0.016158366575837135,-0.16182661056518555,-0.208918958902359,-0.1857175976037979,,,,
4396,0.025744030252099037,0.12133663147687912,0.09234619140625,0.0971531867980957,-0.027155563235282898,0.10195696353912354,0.14718106389045715,0.877236008644104
4397,0.013378893956542015,0.05089668184518814,0.07970206439495087,0.065090112388134,,,,
4398,0.027516912668943405,-0.024701934307813644,-0.009869012981653214,-0.009985946118831635,0.05241592600941658,0.11371372640132904,0.07015933096408844,0.8736941814422607
4399,0.015661263838410378,0.2544657588005066,0.22162498533725739,0.2396104335784912,,,,
4400,0.022492066025733948,0.036114633083343506,0.020923346281051636,0.026902243494987488,0.04419182986021042,0.10583588480949402,0.07188534736633301,0.8575329780578613
4401,0.03502735495567322,-0.19818517565727234,-0.16409121453762054,-0.17493610084056854,,,,
4402,0.01516558788716793,0.02778421714901924,0.047210171818733215,0.03653093799948692,0.009856410324573517,0.11102288961410522,0.12429967522621155,0.8138917684555054
4403,0.01556219719350338,0.23861204087734222,0.21075338125228882,0.2185877561569214,,,,
4404,0.019246932119131088,0.07447345554828644,0.0629507377743721,0.0698699802160263,0.006486713886260986,0.1029529720544815,0.11421103775501251,0.8446316719055176
