step,actor_loss,bellman_loss,cql_gap,cql_penalty,critic_loss,entropy,log_prob_mean,q1_data_mean,q1_rand_mean,temp_loss,temperature
267,-1.989168405532837,2.8259472846984863,-0.060500480234622955,-0.09490512311458588,2.351421594619751,0.8484269380569458,-0.8484269380569458,2.53664493560791,-0.8719035983085632,-0.2865098714828491,0.9280294179916382
268,-2.0266332626342773,3.1539416313171387,-0.012778010219335556,0.002990368753671646,3.168893575668335,0.8792721033096313,-0.8792721033096313,2.5396568775177,-0.742000937461853,-0.28340455889701843,0.9277932643890381
269,-2.0303127765655518,2.9900999069213867,0.05316712334752083,0.13646061718463898,3.672402858734131,0.8213295936584473,-0.8213295936584473,2.4274961948394775,-0.7023491263389587,-0.2918741703033447,0.927556574344635
270,-1.9262257814407349,3.012871742248535,-0.03892691433429718,-0.04004427045583725,2.812650442123413,0.8744498491287231,-0.8744498491287231,2.4867796897888184,-0.7691845893859863,-0.29330575466156006,0.927319347858429
271,-1.7444465160369873,3.1479787826538086,-0.05646172910928726,-0.06514506042003632,2.822253465652466,0.7423765659332275,-0.7423765659332275,2.3574047088623047,-0.9935453534126282,-0.2826533615589142,0.9270824193954468
272,-1.9477750062942505,2.9457640647888184,0.04500653222203255,0.1303778737783432,3.597653388977051,0.7946486473083496,-0.7946486473083496,2.3100745677948,-0.8358899354934692,-0.28661081194877625,0.9268456697463989
273,-2.0120790004730225,2.95082426071167,0.039941925555467606,0.12072670459747314,3.554457664489746,0.8421585559844971,-0.8421585559844971,2.3570802211761475,-0.8127803206443787,-0.28942635655403137,0.9266089200973511
274,-1.9201395511627197,3.005535840988159,-0.058471422642469406,-0.0777505487203598,2.6167831420898438,0.7435246706008911,-0.7435246706008911,2.3576254844665527,-0.9966368079185486,-0.2844955325126648,0.9263725876808167
275,-1.8796460628509521,2.987682342529297,-0.11234597116708755,-0.18324851989746094,2.071439743041992,0.7345384359359741,-0.7345384359359741,2.4787700176239014,-0.9677697420120239,-0.2814655005931854,0.9261369109153748
276,-1.9010460376739502,3.0274429321289062,-0.03630758821964264,-0.037146296352148056,2.8417115211486816,0.7436589002609253,-0.7436589002609253,2.4678807258605957,-0.8567706346511841,-0.2859485149383545,0.9259016513824463
277,-1.748462200164795,3.351513385772705,-0.07688689231872559,-0.13034233450889587,2.6998016834259033,0.6554515361785889,-0.6554515361785889,2.2804956436157227,-1.0796374082565308,-0.2769148051738739,0.9256673455238342
278,-1.5674818754196167,3.471935749053955,-0.2387361228466034,-0.4695247411727905,1.124311923980713,0.6313126683235168,-0.6313126683235168,2.2397451400756836,-1.235329508781433,-0.27426445484161377,0.9254342913627625
279,-1.8617420196533203,3.346886157989502,0.00721760094165802,0.0620882511138916,3.65732741355896,0.6738768219947815,-0.6738768219947815,2.2932114601135254,-0.9928821921348572,-0.2816457152366638,0.9252018332481384
280,-1.755683422088623,3.6120738983154297,-0.09181250631809235,-0.14358794689178467,2.894134044647217,0.5432215332984924,-0.5432215332984924,2.339566230773926,-1.0349762439727783,-0.27868860960006714,0.9249703288078308
281,-1.758216142654419,3.33013653755188,-0.03944728150963783,-0.04834016412496567,3.088435649871826,0.5725681185722351,-0.5725681185722351,2.336247205734253,-0.9492538571357727,-0.278287410736084,0.9247395396232605
282,-1.75803542137146,3.176123857498169,-0.016094259917736053,-0.014474321156740189,3.1037521362304688,0.5992069840431213,-0.5992069840431213,2.210785150527954,-1.0237423181533813,-0.2821308374404907,0.9245092868804932
283,-1.8953711986541748,3.1893975734710693,0.0662873238325119,0.14626576006412506,3.9207262992858887,0.6238318085670471,-0.6238318085670471,2.185966968536377,-0.9516065716743469,-0.2955603003501892,0.9242784976959229
284,-1.9651999473571777,3.0253348350524902,-0.005699530243873596,0.04235133156180382,3.237091541290283,0.6849085092544556,-0.6849085092544556,2.333064556121826,-0.900542676448822,-0.2954912781715393,0.9240473508834839
285,-1.988828182220459,2.9065847396850586,-0.0930090993642807,-0.14492180943489075,2.181975841522217,0.6783612370491028,-0.6783612370491028,2.4600720405578613,-0.9217138290405273,-0.2920101284980774,0.9238162040710449
286,-1.9348286390304565,3.0315303802490234,-0.053233735263347626,-0.08934295177459717,2.584815502166748,0.6993977427482605,-0.6993977427482605,2.4355688095092773,-0.9330460429191589,-0.2980158030986786,0.9235846400260925
287,-1.8521440029144287,3.404747486114502,-0.07093716412782669,-0.13112807273864746,2.7491071224212646,0.740299642086029,-0.740299642086029,2.367349624633789,-0.9546507000923157,-0.2947111129760742,0.9233530163764954
288,-1.861987590789795,2.9432878494262695,-0.046678267419338226,-0.07165302336215973,2.5850226879119873,0.7497105002403259,-0.7497105002403259,2.3906147480010986,-0.9379982352256775,-0.2985078692436218,0.9231210947036743
289,-1.725109338760376,2.9109792709350586,-0.09633445739746094,-0.16073288023471832,2.1073148250579834,0.7754412293434143,-0.7754412293434143,2.3187265396118164,-1.1142135858535767,-0.29832810163497925,0.9228890538215637
290,-1.737454891204834,3.0160913467407227,-0.12237091362476349,-0.20511755347251892,1.9905035495758057,0.7051739692687988,-0.7051739692687988,2.3262407779693604,-1.1541626453399658,-0.298488974571228,0.922656774520874
291,-1.702828288078308,2.8955092430114746,-0.1389804184436798,-0.2367972731590271,1.7115228176116943,0.6809208989143372,-0.6809208989143372,2.299847364425659,-1.1721471548080444,-0.3007885217666626,0.9224244356155396
292,-2.081557035446167,2.860084056854248,0.15079551935195923,0.3219408392906189,4.469788551330566,0.8071180582046509,-0.8071180582046509,2.357943534851074,-0.8062431216239929,-0.3051326274871826,0.9221916198730469
293,-1.8671283721923828,2.844162702560425,-0.059089839458465576,-0.09087435901165009,2.3897910118103027,0.7591781616210938,-0.7591781616210938,2.3404905796051025,-1.029814600944519,-0.2990710139274597,0.9219589233398438
294,-1.6943652629852295,2.902754545211792,-0.16233840584754944,-0.29765599966049194,1.4144744873046875,0.6049689054489136,-0.6049689054489136,2.361351251602173,-1.1102169752120972,-0.2932736277580261,0.9217267632484436
295,-1.7257564067840576,3.485520124435425,-0.16279461979866028,-0.26740479469299316,2.148496150970459,0.5621963739395142,-0.5621963739395142,2.4065794944763184,-1.161057472229004,-0.29516610503196716,0.9214951395988464
296,-1.7961442470550537,3.0472822189331055,-0.11919927597045898,-0.18396160006523132,2.127474308013916,0.7363415360450745,-0.7363415360450745,2.4387640953063965,-0.9726108908653259,-0.29329586029052734,0.921264111995697
297,-1.8618214130401611,3.3887715339660645,0.007690347731113434,0.04200642928481102,3.598803758621216,0.7458202838897705,-0.7458202838897705,2.3183631896972656,-1.0161689519882202,-0.30223536491394043,0.9210330247879028
298,-1.656280517578125,2.999298095703125,-0.06821645796298981,-0.11538583040237427,2.4223690032958984,0.6442537307739258,-0.6442537307739258,2.184136390686035,-1.131555438041687,-0.2991165518760681,0.9208022356033325
299,-1.8079041242599487,3.316899299621582,-0.07761222124099731,-0.1278582662343979,2.677608013153076,0.6450883746147156,-0.6450883746147156,2.297848701477051,-1.0852028131484985,-0.29906874895095825,0.9205716252326965
300,-2.0216760635375977,3.066633701324463,0.042991094291210175,0.13321059942245483,3.732686758041382,0.732628583908081,-0.732628583908081,2.483858585357666,-0.7552909255027771,-0.30758482217788696,0.9203407764434814
301,-1.774010419845581,2.9841785430908203,-0.11480703949928284,-0.1683366745710373,2.1424951553344727,0.6517717838287354,-0.6517717838287354,2.4459311962127686,-1.0242009162902832,-0.30171072483062744,0.9201101660728455
302,-1.8522992134094238,2.8739724159240723,-0.02753916010260582,-0.025553841143846512,2.7462031841278076,0.6509623527526855,-0.6509623527526855,2.3724160194396973,-0.9113895297050476,-0.3059154152870178,0.9198794960975647
303,-1.7759597301483154,2.7495949268341064,-0.17677810788154602,-0.3184364140033722,1.1574128866195679,0.6289998292922974,-0.6289998292922974,2.3699989318847656,-1.0807946920394897,-0.30753329396247864,0.9196486473083496
304,-1.9204986095428467,2.9564623832702637,0.01662684977054596,0.0818728506565094,3.3658266067504883,0.7459283471107483,-0.7459283471107483,2.3469066619873047,-0.9111754298210144,-0.314094215631485,0.9194172620773315
305,-1.9051631689071655,3.050717353820801,-0.12577608227729797,-0.18017280101776123,2.149853229522705,0.6249485015869141,-0.6249485015869141,2.48576283454895,-0.9315469861030579,-0.3163779675960541,0.9191854596138
306,-1.8259450197219849,2.7416045665740967,-0.16276627779006958,-0.28281569480895996,1.3275260925292969,0.698894739151001,-0.698894739151001,2.521656036376953,-0.9530097842216492,-0.3128510117530823,0.9189533591270447
307,-1.6420282125473022,3.2817766666412354,-0.08043801039457321,-0.13002215325832367,2.6316659450531006,0.6817547082901001,-0.6817547082901001,2.1728734970092773,-1.2232885360717773,-0.31002116203308105,0.9187213778495789
308,-1.6949808597564697,3.4631307125091553,-0.17760291695594788,-0.33851978182792664,1.7705317735671997,0.64835524559021,-0.64835524559021,2.186105251312256,-1.3044440746307373,-0.31398460268974304,0.9184892773628235
309,-1.857323408126831,3.13974928855896,-0.046324700117111206,-0.06808680295944214,2.7993152141571045,0.676155686378479,-0.676155686378479,2.380021572113037,-1.0345253944396973,-0.31299322843551636,0.9182571172714233
310,-1.7278178930282593,3.1369376182556152,-0.11910952627658844,-0.20987224578857422,2.087576389312744,0.6872127056121826,-0.6872127056121826,2.39096999168396,-1.1649786233901978,-0.3132867217063904,0.9180250763893127
311,-1.7318063974380493,3.030902862548828,-0.11127256602048874,-0.20514050126075745,2.0052003860473633,0.6787691116333008,-0.6787691116333008,2.3517136573791504,-1.208967685699463,-0.30740252137184143,0.9177935123443604
312,-1.928314208984375,3.057974338531494,-0.015885787084698677,0.0017340034246444702,3.0666444301605225,0.6598429083824158,-0.6598429083824158,2.345341205596924,-0.9622324109077454,-0.3146597445011139,0.917561948299408
313,-1.9435985088348389,2.9877681732177734,-0.07958653569221497,-0.12278909981250763,2.3738226890563965,0.6283873915672302,-0.6283873915672302,2.352511405944824,-1.0741057395935059,-0.3082723617553711,0.9173309206962585
314,-1.853787899017334,2.9283878803253174,-0.1405162513256073,-0.2529567778110504,1.6636040210723877,0.5733232498168945,-0.5733232498168945,2.475097894668579,-1.0646435022354126,-0.310387521982193,0.9171003103256226
315,-1.8108348846435547,3.262155055999756,-0.044819336384534836,-0.03428623080253601,3.090723991394043,0.5783153772354126,-0.5783153772354126,2.363961696624756,-1.0968118906021118,-0.31399771571159363,0.9168696999549866
316,-1.6731926202774048,3.2975664138793945,-0.10621686279773712,-0.17602691054344177,2.4174318313598633,0.5866648554801941,-0.5866648554801941,2.2776365280151367,-1.259100317955017,-0.3101412355899811,0.9166396856307983
317,-1.8649321794509888,2.9472663402557373,-0.0330251045525074,-0.03640344738960266,2.765249013900757,0.6417070627212524,-0.6417070627212524,2.3871827125549316,-0.9774757623672485,-0.318338006734848,0.9164094924926758
318,-1.6280105113983154,3.2430949211120605,-0.1991448998451233,-0.3432108461856842,1.527040719985962,0.6276986598968506,-0.6276986598968506,2.238272190093994,-1.276047706604004,-0.3205235004425049,0.9161791801452637
319,-1.8647558689117432,3.098395824432373,-0.06205343082547188,-0.08427673578262329,2.6770122051239014,0.5926320552825928,-0.5926320552825928,2.3379392623901367,-1.0551166534423828,-0.32119494676589966,0.9159486293792725
320,-1.8280713558197021,3.024527072906494,-0.11766093969345093,-0.19857463240623474,2.031653881072998,0.6457110643386841,-0.6457110643386841,2.451653480529785,-1.0220431089401245,-0.3276340961456299,0.915717601776123
321,-1.8250696659088135,2.9589250087738037,-0.1510990858078003,-0.2738654613494873,1.5895977020263672,0.7338401079177856,-0.7338401079177856,2.4575705528259277,-1.0143344402313232,-0.3222474157810211,0.9154864549636841
322,-1.9728713035583496,2.880359649658203,0.0535544715821743,0.12946948409080505,3.527707099914551,0.7587504982948303,-0.7587504982948303,2.403627872467041,-0.8914766311645508,-0.32857707142829895,0.9152549505233765
323,-1.9323651790618896,2.6363773345947266,-0.039228327572345734,-0.05432168394327164,2.3647689819335938,0.7229280471801758,-0.7229280471801758,2.446016550064087,-0.9291831851005554,-0.3261822462081909,0.9150232672691345
324,-1.764143466949463,3.166078567504883,-0.14995625615119934,-0.268998384475708,1.8210866451263428,0.6248205900192261,-0.6248205900192261,2.433321475982666,-1.109794020652771,-0.3209574818611145,0.9147917628288269
325,-1.6801847219467163,2.7854764461517334,-0.20032891631126404,-0.34926968812942505,1.039128065109253,0.5998598337173462,-0.5998598337173462,2.368732452392578,-1.1812026500701904,-0.31685999035835266,0.9145609736442566
326,-1.8499916791915894,2.8249306678771973,-0.07398232072591782,-0.12276645004749298,2.2110984325408936,0.6571977734565735,-0.6571977734565735,2.3733813762664795,-1.0735005140304565,-0.3207404613494873,0.9143304824829102
327,-1.8440343141555786,2.6671218872070312,-0.09144575148820877,-0.14449453353881836,1.9446492195129395,0.6924896240234375,-0.6924896240234375,2.427917957305908,-1.0815927982330322,-0.327747106552124,0.9140998721122742
328,-1.8582371473312378,2.7585906982421875,-0.11474838852882385,-0.187198668718338,1.8225973844528198,0.7170200943946838,-0.7170200943946838,2.505363941192627,-1.0127736330032349,-0.3247472643852234,0.913869321346283
329,-1.569420576095581,3.02767014503479,-0.18186357617378235,-0.32694852352142334,1.3929275274276733,0.5136544704437256,-0.5136544704437256,2.269098997116089,-1.311861276626587,-0.3182164430618286,0.913639485836029
330,-1.6384495496749878,3.1883621215820312,-0.15384572744369507,-0.2819528877735138,1.7785977125167847,0.511634349822998,-0.511634349822998,2.309823989868164,-1.2628799676895142,-0.3192237317562103,0.9134101867675781
331,-1.817002296447754,2.5068507194519043,-0.11243367940187454,-0.17952454090118408,1.6092280149459839,0.6594754457473755,-0.6594754457473755,2.501053810119629,-1.0137534141540527,-0.3295608162879944,0.9131806492805481
332,-1.5739699602127075,2.5992674827575684,-0.2406502664089203,-0.44957268238067627,0.35140419006347656,0.5438755750656128,-0.5438755750656128,2.270510673522949,-1.3436135053634644,-0.32996290922164917,0.9129511117935181
333,-1.6287412643432617,3.0376572608947754,-0.24685874581336975,-0.4494657814502716,0.7903282642364502,0.5382131338119507,-0.5382131338119507,2.3573873043060303,-1.2664852142333984,-0.32990795373916626,0.9127215147018433
334,-1.782251000404358,2.781280994415283,-0.16541312634944916,-0.2920093536376953,1.3212342262268066,0.4689459800720215,-0.4689459800720215,2.335315704345703,-1.1558856964111328,-0.32264742255210876,0.9124923348426819
335,-1.63344144821167,2.9800264835357666,-0.2349599301815033,-0.4465509057044983,0.7472720146179199,0.5154621005058289,-0.5154621005058289,2.3214335441589355,-1.3294419050216675,-0.3287453055381775,0.9122632741928101
336,-1.669510841369629,3.153501510620117,-0.23668617010116577,-0.4208831191062927,1.0490858554840088,0.555537760257721,-0.555537760257721,2.3112587928771973,-1.354903221130371,-0.3201432526111603,0.9120350480079651
337,-1.858459711074829,2.7672078609466553,-0.08794422447681427,-0.14867594838142395,2.0238280296325684,0.5752145051956177,-0.5752145051956177,2.352879285812378,-1.1044458150863647,-0.3322244882583618,0.9118067026138306
338,-1.7862274646759033,2.8629136085510254,-0.14325577020645142,-0.2422231286764145,1.6517980098724365,0.6169492602348328,-0.6169492602348328,2.3762879371643066,-1.166433572769165,-0.33314836025238037,0.9115781188011169
339,-1.97774338722229,2.7344517707824707,-0.13988591730594635,-0.2204367071390152,1.6322681903839111,0.61612868309021,-0.61612868309021,2.5294270515441895,-1.0313934087753296,-0.33377259969711304,0.9113495349884033
340,-1.9255130290985107,2.9386839866638184,-0.16669008135795593,-0.2929261326789856,1.4740533828735352,0.623955488204956,-0.623955488204956,2.584549903869629,-1.047589898109436,-0.33122944831848145,0.9111211895942688
341,-1.523329496383667,3.2246408462524414,-0.34474945068359375,-0.6465449333190918,-0.008083820343017578,0.46503403782844543,-0.46503403782844543,2.435154438018799,-1.4245468378067017,-0.3213103711605072,0.9108936190605164
342,-1.6688380241394043,2.8073220252990723,-0.2535940110683441,-0.4857594668865204,0.3785247802734375,0.5555707216262817,-0.5555707216262817,2.4673447608947754,-1.2242292165756226,-0.34160906076431274,0.9106655120849609
343,-1.6245059967041016,2.7952327728271484,-0.21698805689811707,-0.4006136953830719,0.7921643257141113,0.5893937945365906,-0.5893937945365906,2.32706880569458,-1.2694324254989624,-0.3394015431404114,0.9104371070861816
344,-1.7070027589797974,2.7264928817749023,-0.21180742979049683,-0.3652338683605194,0.9003235101699829,0.6464928388595581,-0.6464928388595581,2.4052112102508545,-1.2861207723617554,-0.3361862003803253,0.9102087020874023
345,-1.8192274570465088,3.127107620239258,-0.11837774515151978,-0.18207398056983948,2.216737747192383,0.6263418197631836,-0.6263418197631836,2.4187068939208984,-1.180445909500122,-0.3373618423938751,0.9099803566932678
346,-1.65706467628479,3.051590919494629,-0.2344604879617691,-0.42681169509887695,0.9175324440002441,0.5191885232925415,-0.5191885232925415,2.343766212463379,-1.4128040075302124,-0.3317391872406006,0.909752368927002
347,-1.7058407068252563,3.000105857849121,-0.1447838842868805,-0.24829700589179993,1.7586208581924438,0.5422335863113403,-0.5422335863113403,2.299259901046753,-1.3021540641784668,-0.34177166223526,0.9095242023468018
348,-1.5758686065673828,3.0329208374023438,-0.2003379762172699,-0.37704360485076904,1.1477028131484985,0.5129563212394714,-0.5129563212394714,2.2163944244384766,-1.4788068532943726,-0.33238810300827026,0.9092965126037598
349,-2.043862819671631,2.626461982727051,-0.07777556777000427,-0.11172458529472351,2.0678391456604004,0.5560289621353149,-0.5560289621353149,2.4780519008636475,-1.0544636249542236,-0.3366542458534241,0.9090689420700073
350,-2.108583450317383,2.9727163314819336,-0.08853056281805038,-0.12840574979782104,2.3306875228881836,0.573702335357666,-0.573702335357666,2.5417540073394775,-0.9843505024909973,-0.34053611755371094,0.9088413715362549
351,-1.8811999559402466,2.9965906143188477,-0.14808779954910278,-0.26028314232826233,1.6951749324798584,0.5243045687675476,-0.5243045687675476,2.5129330158233643,-1.1515992879867554,-0.3425649404525757,0.9086136817932129
352,-1.8676649332046509,3.0187058448791504,-0.12898239493370056,-0.24578428268432617,1.7897844314575195,0.5242605209350586,-0.5242605209350586,2.4605259895324707,-1.1229833364486694,-0.3387346863746643,0.9083861708641052
353,-1.750135898590088,2.936549425125122,-0.2685612440109253,-0.5158196091651917,0.3574514389038086,0.4678501486778259,-0.4678501486778259,2.3910813331604004,-1.2930529117584229,-0.33303302526474,0.9081593155860901
354,-1.7194688320159912,2.512991189956665,-0.2903418242931366,-0.5203334093093872,-0.08867573738098145,0.48873716592788696,-0.48873716592788696,2.4345462322235107,-1.2808246612548828,-0.34533530473709106,0.9079322218894958
355,-1.86311936378479,2.5672764778137207,-0.1988508552312851,-0.3356720209121704,0.8889163732528687,0.6431344747543335,-0.6431344747543335,2.5532450675964355,-1.1189202070236206,-0.3484708070755005,0.9077048301696777
356,-1.7995294332504272,2.5011823177337646,-0.12102463096380234,-0.19618135690689087,1.520275592803955,0.7068939208984375,-0.7068939208984375,2.496767282485962,-1.110177993774414,-0.34779131412506104,0.9074772000312805
357,-1.797964096069336,2.7588934898376465,-0.0426618866622448,-0.06133858859539032,2.452200412750244,0.6287798285484314,-0.6287798285484314,2.34710693359375,-1.1396235227584839,-0.3514821529388428,0.9072492122650146
358,-1.5547080039978027,2.9954276084899902,-0.3100208342075348,-0.593042254447937,0.030216217041015625,0.44455671310424805,-0.44455671310424805,2.3021552562713623,-1.4133504629135132,-0.3328821361064911,0.9070221185684204
359,-1.536132574081421,2.754091739654541,-0.22119541466236115,-0.4010208249092102,0.7489876747131348,0.5466240048408508,-0.5466240048408508,2.2826714515686035,-1.4204896688461304,-0.3469553589820862,0.9067950248718262
360,-1.6365976333618164,2.9245989322662354,-0.23258817195892334,-0.414201557636261,0.8535912036895752,0.5307044982910156,-0.5307044982910156,2.364903211593628,-1.2948260307312012,-0.3470478951931,0.9065679311752319
361,-1.8787946701049805,2.624711275100708,-0.1423715502023697,-0.24058055877685547,1.4218084812164307,0.5801636576652527,-0.5801636576652527,2.4382269382476807,-1.1678779125213623,-0.3502388000488281,0.9063407778739929
362,-1.7345681190490723,2.959336996078491,-0.2340320646762848,-0.42348814010620117,0.8418962955474854,0.45349639654159546,-0.45349639654159546,2.3478922843933105,-1.375426173210144,-0.3352774381637573,0.9061144590377808
363,-1.6898460388183594,2.9394967555999756,-0.3279220461845398,-0.61894690990448,-0.15523791313171387,0.4733794927597046,-0.4733794927597046,2.399728298187256,-1.44866144657135,-0.34093916416168213,0.9058886170387268
364,-1.7825604677200317,2.7556519508361816,-0.17212364077568054,-0.31647753715515137,1.1732642650604248,0.5056617259979248,-0.5056617259979248,2.3690075874328613,-1.348423719406128,-0.343219518661499,0.9056631326675415
365,-1.6553316116333008,3.069301128387451,-0.26564788818359375,-0.4746396243572235,0.6961030960083008,0.4631633460521698,-0.4631633460521698,2.4942092895507812,-1.3111344575881958,-0.34086737036705017,0.9054381251335144
366,-1.5288230180740356,2.8145546913146973,-0.30783611536026,-0.5561456680297852,0.033826351165771484,0.396325021982193,-0.396325021982193,2.4048852920532227,-1.4137743711471558,-0.3411099910736084,0.9052135348320007
367,-1.658090353012085,2.693178176879883,-0.2695556879043579,-0.5122114419937134,0.13212108612060547,0.49850282073020935,-0.49850282073020935,2.376626491546631,-1.3173030614852905,-0.349029541015625,0.9049890041351318
368,-1.732654333114624,2.7732009887695312,-0.1748201549053192,-0.30735480785369873,1.2364269495010376,0.5883461833000183,-0.5883461833000183,2.3128437995910645,-1.3531386852264404,-0.35060423612594604,0.9047644138336182
369,-1.708545207977295,3.034132719039917,-0.22403356432914734,-0.3991455137729645,1.038405179977417,0.47344672679901123,-0.47344672679901123,2.4321517944335938,-1.3273099660873413,-0.349978506565094,0.9045398831367493
370,-1.716179609298706,2.762653350830078,-0.14564789831638336,-0.24887341260910034,1.5182862281799316,0.5304779410362244,-0.5304779410362244,2.4322681427001953,-1.146725058555603,-0.36108407378196716,0.9043146967887878
371,-1.6418596506118774,2.766075611114502,-0.17642037570476532,-0.30935657024383545,1.2192927598953247,0.49244219064712524,-0.49244219064712524,2.213376998901367,-1.4465230703353882,-0.34966927766799927,0.9040897488594055
372,-1.7482407093048096,2.534693717956543,-0.24804577231407166,-0.47282761335372925,0.17055559158325195,0.453793466091156,-0.453793466091156,2.3164615631103516,-1.3699878454208374,-0.3515145778656006,0.903864860534668
373,-1.8266644477844238,2.6588387489318848,-0.2457563430070877,-0.44319695234298706,0.4428539276123047,0.4986448585987091,-0.4986448585987091,2.4254302978515625,-1.280908226966858,-0.36045271158218384,0.9036396145820618
374,-1.9504019021987915,2.955777406692505,-0.07459660619497299,-0.10833698511123657,2.414092540740967,0.6002072095870972,-0.6002072095870972,2.5568900108337402,-1.0549248456954956,-0.3716691732406616,0.9034132957458496
375,-1.753967523574829,2.6064984798431396,-0.19843007624149323,-0.3652024269104004,0.7804863452911377,0.6339113116264343,-0.6339113116264343,2.5321836471557617,-1.1505022048950195,-0.3644898235797882,0.9031867384910583
376,-1.5412782430648804,2.616636037826538,-0.3211081027984619,-0.6007118225097656,-0.38692307472229004,0.539443850517273,-0.539443850517273,2.3582699298858643,-1.3780258893966675,-0.3626328110694885,0.9029598832130432
377,-1.6857746839523315,2.5729875564575195,-0.2643343508243561,-0.5077869892120361,0.03405261039733887,0.573886513710022,-0.573886513710022,2.3404245376586914,-1.418786883354187,-0.36312228441238403,0.9027328491210938
378,-1.8011186122894287,2.4950976371765137,-0.15458214282989502,-0.2602228820323944,1.1939831972122192,0.5976994037628174,-0.5976994037628174,2.4016788005828857,-1.3035862445831299,-0.3689171075820923,0.9025053977966309
379,-1.6708745956420898,3.23821759223938,-0.24312008917331696,-0.44228947162628174,1.0267703533172607,0.5631470680236816,-0.5631470680236816,2.42938494682312,-1.4132862091064453,-0.3620406985282898,0.902277946472168
380,-1.7085293531417847,3.18267822265625,-0.2560967803001404,-0.47504401206970215,0.8074581623077393,0.6199579238891602,-0.6199579238891602,2.520561456680298,-1.363937497138977,-0.359150767326355,0.9020509123802185
381,-1.7980753183364868,2.8058433532714844,-0.14511284232139587,-0.24809440970420837,1.5653712749481201,0.5782663822174072,-0.5782663822174072,2.4768905639648438,-1.2999941110610962,-0.3645946979522705,0.9018237590789795
382,-1.8621973991394043,2.6149723529815674,-0.14496482908725739,-0.24706074595451355,1.3796685934066772,0.5031205415725708,-0.5031205415725708,2.425708532333374,-1.207013487815857,-0.35805484652519226,0.9015970230102539
383,-1.831769347190857,2.600674867630005,-0.13113617897033691,-0.24861353635787964,1.357607126235962,0.5499769449234009,-0.5499769449234009,2.331157684326172,-1.213948369026184,-0.3505316972732544,0.9013712406158447
384,-1.5232124328613281,2.9607441425323486,-0.3352046012878418,-0.6251367330551147,-0.16493964195251465,0.27157312631607056,-0.27157312631607056,2.197882652282715,-1.6706370115280151,-0.33265483379364014,0.9011473655700684
385,-1.8256480693817139,2.717837333679199,-0.16103138029575348,-0.2706800699234009,1.3644369840621948,0.3911590576171875,-0.3911590576171875,2.4426474571228027,-1.3633087873458862,-0.3583146035671234,0.9009236097335815
386,-1.928846001625061,3.0243420600891113,-0.1764872819185257,-0.30998754501342773,1.4744043350219727,0.4084450304508209,-0.4084450304508209,2.5903759002685547,-1.082502007484436,-0.3614879846572876,0.900700032711029
387,-1.713548183441162,3.402982711791992,-0.19685202836990356,-0.3503713309764862,1.6511260271072388,0.32974889874458313,-0.32974889874458313,2.413259506225586,-1.3249497413635254,-0.3602086901664734,0.9004766345024109
388,-1.5187891721725464,2.550703525543213,-0.2744849622249603,-0.5158889293670654,-0.028741121292114258,0.33287742733955383,-0.33287742733955383,2.2708845138549805,-1.5210875272750854,-0.3584752678871155,0.9002535343170166
389,-1.6324613094329834,2.700523853302002,-0.22523026168346405,-0.38471686840057373,0.7769395112991333,0.36841100454330444,-0.36841100454330444,2.2686729431152344,-1.4267889261245728,-0.36566588282585144,0.900030255317688
390,-1.917255163192749,2.5940933227539062,-0.13115671277046204,-0.21374395489692688,1.5253735780715942,0.5559622645378113,-0.5559622645378113,2.4822449684143066,-1.1589139699935913,-0.37753453850746155,0.8998062610626221
391,-1.7157840728759766,2.668640613555908,-0.18836213648319244,-0.3271346092224121,1.0329675674438477,0.5379090309143066,-0.5379090309143066,2.4123964309692383,-1.392722249031067,-0.37111806869506836,0.8995819687843323
392,-1.5001786947250366,2.6279783248901367,-0.34793293476104736,-0.6554332375526428,-0.6491878032684326,0.4766293466091156,-0.4766293466091156,2.3177061080932617,-1.6160376071929932,-0.36312243342399597,0.8993580341339111
393,-1.5841478109359741,2.707780361175537,-0.2634890079498291,-0.48927992582321167,0.261380672454834,0.526456892490387,-0.526456892490387,2.3001089096069336,-1.4942787885665894,-0.36969897150993347,0.8991340398788452
394,-1.765641212463379,3.010321617126465,-0.15905627608299255,-0.26524996757507324,1.6840717792510986,0.5439233779907227,-0.5439233779907227,2.3584537506103516,-1.3293184041976929,-0.36601075530052185,0.8989102244377136
395,-1.586711049079895,2.504605293273926,-0.35091108083724976,-0.6280413269996643,-0.635601282119751,0.4572945237159729,-0.4572945237159729,2.4379396438598633,-1.5027800798416138,-0.36503127217292786,0.8986865878105164
396,-1.6377220153808594,2.8047192096710205,-0.2737564444541931,-0.5120731592178345,0.2443535327911377,0.41582632064819336,-0.41582632064819336,2.333030939102173,-1.4998987913131714,-0.3634136915206909,0.8984634876251221
397,-1.491729736328125,2.9534149169921875,-0.42832115292549133,-0.8587028980255127,-1.3400993347167969,0.3158896565437317,-0.3158896565437317,2.3088598251342773,-1.6510860919952393,-0.3536473214626312,0.8982412219047546
398,-1.601173758506775,3.023800849914551,-0.24236316978931427,-0.4738621711730957,0.6544899940490723,0.34766632318496704,-0.34766632318496704,2.309056520462036,-1.4858721494674683,-0.360426664352417,0.898019552230835
